,text,id,user,created_at
141,@masu1568_blog1 よろしくお願いします✨,1498256749274738698,termas_jp,Mon Feb 28 11:20:19 +0000 2022
142,@masakun100 ありがとうございます✨私もフォローさせていただきました。よろしくお願いします❗️,1498256593850630144,termas_jp,Mon Feb 28 11:19:42 +0000 2022
143,@PeraperaTacchan ありがとうございます✨私もフォローさせていただきました。北海道、行ってみたいです‼️,1498256457212772356,termas_jp,Mon Feb 28 11:19:10 +0000 2022
144,@vividmasa はじめまして✨こちらこそどうぞよろしくお願いします！,1498255822438436867,termas_jp,Mon Feb 28 11:16:38 +0000 2022
145,@akibonoblog ありがとうございます✨,1498207634503376896,termas_jp,Mon Feb 28 08:05:10 +0000 2022
146,@dera_chans ありがとうございます😊✨,1498154704303722496,termas_jp,Mon Feb 28 04:34:50 +0000 2022
147,@Kana_teacher ありがとうございます✨よろしくお願いします😊,1498154564855681025,termas_jp,Mon Feb 28 04:34:17 +0000 2022
148,@YACKLE89 ありがとうございます✨フォローさせていただきました。よろしくお願いします😊,1498154293442281472,termas_jp,Mon Feb 28 04:33:12 +0000 2022
149,@maaakiii50 ありがとうございます！私もフォローさせていただきました✨よろしくお願いします😊,1498154127515594754,termas_jp,Mon Feb 28 04:32:33 +0000 2022
150,@souka_souda02 ありがとうございます✨よろしくお願いします❗️,1498153813857173504,termas_jp,Mon Feb 28 04:31:18 +0000 2022
151,@akibonoblog 片道6時間半、私はペーパーなので夫がドライバーです🤣,1498153616259297282,termas_jp,Mon Feb 28 04:30:31 +0000 2022
152,@shugull_blog ありがとうございます✨,1498153104025747459,termas_jp,Mon Feb 28 04:28:28 +0000 2022
153,@shinmother_blog ありがとうございます✨非日常な生活を楽しんでいます♪,1498112088602210304,termas_jp,Mon Feb 28 01:45:30 +0000 2022
154,@nagi001_blog_Pc ご覧いただきありがとうございます✨卒業旅行⛷だったんですね！まだまだこれからですが、どうぞよろしくお願いします😊,1498111289230790657,termas_jp,Mon Feb 28 01:42:19 +0000 2022
155,@andwai1962 デュアラーなんですね✨フォローさせていただきます！よろしくお願いします。,1498105637905252352,termas_jp,Mon Feb 28 01:19:52 +0000 2022
156,@kronos_engineer swell、なかなか使いこなせず奮闘しています😂私もフォローさせていただきました。よろしくお願いします✨,1498105334753157124,termas_jp,Mon Feb 28 01:18:39 +0000 2022
157,@arte_star2022 ありがとうございます✨よろしくお願いします😊,1498105020587589633,termas_jp,Mon Feb 28 01:17:25 +0000 2022
158,@redsharp55 長野いいところですねー❣️よろしくお願いします✨,1498096610194391043,termas_jp,Mon Feb 28 00:43:59 +0000 2022
